text,label
"I have too many junk food recently and wanna to eat lightly and walked through Tsim Sha Tsui and found this dining place, feeling fresh and comfortable so stayed here to have my tea ! Tea is one of my favourite drink and I found here fusion Chinese Tea is fantastic! no matter the presenting or the taste both nice! Here what I have: Drink :Tie Guan Yin Milk Tea - Starry Night 鐵觀音奶茶•星夜 so refreshing and the taste of the tea is not quite rich, that is what I recommend  Maineach gum, couscous salad with lime and mint sauce 桃膠，中東小米青檸薄荷醬沙律 Salad is very fresh and i jute unique when mixed with peach gum and couscous Dessert :jasmine pannacotta茉莉花茶奶凍 I always think pans cotta is too sweet but this i different, is fairly good and pretty good Everything I love it very much and will come again !",2
"角切魚生丼⭐️⭐️⭐️$88 👧🏻魚生幾有鮮味 三文魚好鮮嫩 ❤️ 建議照落豉油同Wasabi去食，飯都系用珍珠米 幾軟,只係有時林得滯黐埋一齊😶 飯嘅口感mama . 蟹柳魚籽沙拉⭐️⭐️⭐️⭐️$38(小) 系好鬼大，相中圖嘅5碗裝😂好抵食 個陣諗定系佢俾左'大'呀🙈青瓜絲幾fresh又爽口，多蟹柳+多沙律醬 ，所以黎親食要必嗌！",2
其實之前成日經過呢間嘢都想試下㗎啦 朋友話想 食日本嘢 我求其喺街度揾 見到評價唔錯 抱著一試嘅心態 係真係幾好食嘅 啲嘢又夠新鮮咁嘅質地300蚊一位都算係唔錯 佢最大嘅特色係所有都用赤醋飯 其實一個 餐有咁多舊刺身 一個女仔真係食唔曬㗎 呢度係用tablet去order 嘅 我見到隔離枱 有得食 明太子雞翼就好開心 如果唔係佢個餐咁大份真係想試下 同埋另外一樣嘢我覺得張枱好細 你個碟咁大又要裝水壺又要裝豉油 又有麵豉湯蒸蛋 其實真係唔知點樣擺 service OK,2
第一次食係佢地蘭桂坊分店，同班同事 happy hour 完，見好似幾正就試下，點知一食就愛上，而家忍唔住再約班 girls 試埋銅鑼灣店！ 紫菜味薯條，上次都有食，熱辣辣， 沙律🥗，新鮮唔錯，醬我就免啦，怕肥，留返 quota 食炸雞好過！ 戲肉啦！上次太飽，冇食到黃金炸雞，今次即嗌！真係名不虛傳，好香好 點埋個泰式辣醬，估唔到送 Doritos 再加和風紫菜別有一番風味！ 其實好鍾意佢可以雙拼，可以試多啲唔同款又唔就洗食咁多，啱晒我港女！ 水冷麵有些少硬，煮淋返少少會好啲。 香港好味炸雞🍗真係唔多，所以已經諗緊幾時再去食啦！,1
黃大仙中心一向多食肆，今日約咗朋友食飯，朋友推薦呢間日式食堂，佢話啱晒我哋傾偈喎。 6点几到餐廳，人流未算好多，餐廳空間都頗大，坐位與坐位之間都唔会好迫。打開餐牌，嘢食種類非常多，由刺身，壽司到鍋物，小食，甜品乜都齊，最後由朋友發版，我真係决定唔到，因為樣樣都想食。 白咖喱烏冬-忌廉配上咖哩烏冬，又香又滑。不過有少少辣。 牛油果軟殼蟹卷 - 軟殼蟹好脆，加上牛油果，好味 芝士厚燒玉子 - 玉子燒上到枱好大份玉子塊塊都好大舊，口感嫩滑 千回火鳥 - 原來係燒雞翼，味道都唔錯，好香口 松葉蟹柳蟹子沙律 - 沙律份量好大，我哋3个人都食唔晒。 整體餐廳水準高，價錢亦很相宜。,1
睇到區區開🔥介紹搵平日放工來試試，環境尚可，職員服務都唔錯，食物質素中上，大王無介紹錯👍🏼 魚生好新鲜，芝士蠔好惹味，一口牛可以一試，甜品菠蘿雪芭必食，好香菠蘿味道😋下次一定再來試埋其他菜式。         芝士焗天火蠔         一口牛         菠蘿雪芭,2
炎炎夏日好想食辣，如果有個地方可以俾我同朋友一邊食一邊傾計就最好不過。想到米走雞不分兩個時段，不用食得好趕，米走雞可以坐低慢慢傾。 火焰麻辣雞煲，小煲足夠二至三人，雞大大件，服務員當面為我地炒香雞煲，然後加入濃湯。炒時聞到陣香辣味已經令我垂涎欲滴，胃口大增。雞肉好嫩，配合大量洋蔥，香甜味十足。 黑松露蟹子魚面， 面彈口再配上蟹子更有口感，魚面內已有黑松露再蘸另上的黑松露， 味道更突出。 鮮製四拼餃：水餃，韮菜餃， 牛肉餃及鮮蝦零吞。皮薄食落無面粉的厚實感， 包得脹卜卜，裡面足料，口感豐富。 鮮炸響鈴即叫即炸，點在辣的湯上真係好滋味。 手切新鮮牛頸，牛片厚道適中，牛味非常豐富，嫩肉。 竹蔗芧根，用足料煲，涷涷，清甜解渴。,2
兩個人真係唔適合食呢個😂好濟😂😂😂  但係炸雞係出色既 之前食佢個蜜糖炸雞真係好正 呢個個包超級重芝士味 少吃多滋味既道理 如果多人黎叫多d唔同既野就完美💛但得兩個人食到最後會覺得好dry 建議多人先叫呢個 少人叫普通炸雞已🈵️足😋 個薯條個粉幾特別 好濃芝士味 但又鹹鹹地 好吃👍🏻💕幾乎每次黎都會叫，雖然好多選擇，但無論叫咩款，我都會忍唔住叫呢個薯條🍟 睇到佢個二人套餐好正咁 有得揀幾款野 仲有兩杯野食 下次有機會一定會再黎食二人餐！,2
在附近吃完晚餐，直落找到這間甜品屋悠閒的休息一下。 由於他的位置處於尖沙咀的旺區，來食甜品的人特別多。 一開始以為這是專賣甜品的小店，但見歺牌原來也有正餐可供選擇。 這個鐵觀音阿法奇朵，食法頗有DIY的味道，因為他下面充滿了很多不同的脆脆片，一小杯茶從雪糕上面倒下去，把下層那些脆脆混合雪糕的茶味浸軟他們，最後得出的味道很特別。 洛神花薄荷橘子，淡淡的洛神花味配上提神的薄荷葉，幫助消化之前吃得太飽的晚餐，正。 玫瑰紅茶香檳，他的賣相很吸引，淡淡的紅茶加上玫瑰的香味，很適合作為閒聊時飲的飲品。,1
教會附近有間新開嘅餐廳 大家都決定去試試佢 外觀環境，啲裝修都裝飾得不錯， 對於我來講我覺得啲食物都可以嘅，不過就略嫌貴左少少 其實我覺得個湯都OK呀，不過有啲朋友仔話好稀喎，又話似沖粉溝水😅😅 而前菜個麵包又唔夠熱， 不過個主菜係幾唔錯嘅，我哋一大班人就開心share啦，叫個意大利雲吞，同埋蟹鉗飯 其實呢兩款都係鍾意食芝士嘅人比較啱 所以我係like嘅 佢個餐包左甜品，不過個甜品就非常之失色 不過佢話可以加錢轉第樣，但係其實已經唔平所以冇人想轉🤦🏻‍♀️,2
突然好想吃雞，首先想起韓國的炸雞，就同朋友約埋一齊去銅鑼灣時代後面的Sodam Chicken. 呢度淨係有關雞嘅菜式，都有十幾款。 見到限定菜式，更加唔使諗即刻叫。         黃金咸旦炸雞 黃金鹹蛋炸雞(季節限定菜式） 鹹蛋黃嘅熱潮一直未減退，鹹鹹香香嘅鹹蛋，配上新鮮鬆脆嘅炸雞，而且炸雞係冇骨嘅，啖啖肉。朋友好鍾意食，旋即清晒。         太陽芝士炸雞 太陽芝士炸雞 麵包中間倒滿芝士，食雞嘅時候可以點芝士，盤上面亦都鋪滿左忌廉芝士汁，有香滑嘅忌廉味配上鬆脆嘅炸雞，又玩得又食得。而且呢款炸雞係有骨嘅。我鍾意食有骨嘅雞，加分。         螺肉伴冷面 螺肉伴冷麵 本來想叫水冷麵，但因為我哋叫咗套餐，加上朋友說冷麵太普通，於是就叫呢款螺肉伴冷麵，螺肉中間夾雜左雞絲，口感煙銀又特別，鮮甜又香辣。適合可以食到稍辣嘅朋友。 四式芝士薄餅 薄餅當中夾滿了滿滿的芝士，一咬落去軟綿綿，好味。 紫菜薯條，新鮮熱辣辣。我哋仲叫咗個沙律。 呢度適合一班朋友聚會，或者口痕想食雞嘅，傾計影相都一流。,1
朋友生日，一班人出嚟吃一頓晚餐，最好的就是沒有時限的餐廳。 那麼我們便選擇了這間西餐廳，一來地方安靜，二來食物有水準，三來有特別的甜品，就是火焰雪糕蛋糕，這個甜品不是所有地方都有得吃，它的味道不錯👍🏻 我們點了一客沙律，沙律水果真是，食落去清新開胃 然後我們點了一客黑毛豬扒，豬扒不會過分硬，軟硬恰當，真的美味。還有叫了一碟魚，煎得非常香口 在炎熱嘅夏天，坐在窗旁飲一杯冰凍的消暑飲品，真是賞心悅目的事。,2
早係2年前就同男友食過七福神，而且記得體驗唔錯，咁岩又經過佐敦，所以一定要重遊舊地啦。 因為假日六點半左右就到啦，所以仲有空位，不過食左差不多半個鐘已經全場爆滿啦。 餐廳環境同印象中差不多冇咩點變，依舊有和風味道。 KIRIN 一坐底男友話好口渴，即刻就點左支啤酒啦。 KIRIN 啤每次旅行去日本嘅居酒屋都必點，所以諗都冇諗就叫左杯啦。 八品刺身盛盒 對上一次黎就點左壽司為主，而今次當然要揀刺身啦。 呢碟8款刺身嘅盛盒會用冰盤上枱，而且份量都幾多。 雖然每款刺身都得3塊，但係每塊都又厚身又大塊。 特別係油甘魚，魚肉鮮甜肥美。 鹽燒三文魚頭 男友平時食魚都鐘意食頭，所以特登叫左呢碟三文魚頭。 用鹽燒過後，魚頭肉依然嫰滑，唔會有鞋感覺。 串燒5品盛盒 5樣之中分別有3樣肉及2樣蔬果。 當中豬頸肉夠肉汁提味，手羽拆開後都方便食客進食，燒東菇都幾爽口。 魷魚鬚 論炸物黎講，魷魚鬚一定係我3大最愛之1，呢度炸得夠哂鬆脆， 用黎送酒就最好啦。 石鍋香辣海鮮手打烏冬 點呢個之前見到香辣呢個字都驚太辣食唔到，不過冇諗過佢辣度岩岩好，配上佢湯底後係好好食。 海鮮同烏冬份量都幾多，有大蝦，帆立貝及青口等等，烏冬冇過火，食落夠彈口，再加上入面原來都幾多粟米，入口更爽。 軟殼蟹手卷 當我食到脹卜卜之際，男友竟然話唔夠飽，仲一口氣叫左2件軟殼蟹手卷黎食， 眼見軟殼蟹上加左日式芥末醬，相信味道都幾豐富。 今次再黎七福神體驗極佳，而且價錢幾吸引，食物水準又高，不得不讚。,1
"因為有親友試過又推薦，今日同buddy 去左位於佐敦區既日本餐廳七福神！餐廳位置真係好方便，地鐵—出轉過灣就到！連路痴既我都輕易揾到！餐廳雖然位處二樓，但大廈牆身大大個招牌，加上有位姐姐知客係度，實唔會miss 左！ 餐廳唔算好大，大約二十張枱到，有Ｄ日本畫做牆裝飾，雖然算唔上好日式，但有種家庭餐廳feel !我地食左一陣，已經坐滿左８成人，平日黎講算旺場！ 講番食物先，今日我地大胃王上身，叫到成檯都係！先來一個士多卑梨煙三文魚果醋沙律＄４８，份量都幾大，有3、4片幾厚身既煙三文魚，士多卑梨有Ｄ酸，生菜，火箭菜好新鮮，好爽脆，佢用既果醋同平時既意大利醋唔同，佢呢隻酸中帶Ｄ甜，當餐前開胃菜幾好！ 大蝦什錦天婦羅＄５８，有３隻蝦，南瓜，蕃薯，冬菇，茄子，小青椒。。。全部都炸得好脆，而且炸漿唔太油膩，比起—般好似湯咁稀既汁，呢度呢個較為杰身同濃味Ｄ，偏向似醬料，但我覺得唔錯！ ４式刺身拼盤＄128，有劍魚腩，三文魚各３片，甘蝦２隻，海膽半板。全部都夠凍新鮮，魚生片好厚，冇根，其中－塊仲有成半cm咁厚！我同朋友都嚇—嚇！甘蝦就算鮮甜，而且蝦頭入面仲有Ｄ膏添！係Ｄ海膽比想像中少，同比較淋容易散，真係唔多夠喉！但好搞笑係佢刺身居然跟左４細片紫菜同—舊三角飯糰！我都係第—次見！😀😀😀 芝麻雞翼＄68，４隻中翼連雞尖，佢炸到酥脆香口，裡面仲依然juicy，加上有Ｄ微微既辛辣，非常惹味，用來送啤酒一流！ 分別點左鰻魚＄18，甜蝦＄14，赤貝＄18，極上和牛＄48，牡丹蝦＄76壽司！Ｄ飯粒粒分明，好實在，係凍左少少，我okay鐘意，係朋友覺得Ｄ飯應該要髹番少少！鰻魚正常水準，甜蝦夠鮮甜，牡丹蝦雖然收＄38蚊－件，不過真係大隻，肉厚，算好新鮮同肥美，而且賣相幾吸引！係赤貝有Ｄ腥唔夠爽口同個極上和牛有Ｄ普通唔夠牛味！ 飲品因為我唔好啤酒，而朋友又想小酌－下，於是點左－枝紀洲南梅梅酒，300ml＄78夠２個人飲，雖然唔同choya梅酒有成粒梅子係入面，呢隻洒酒幾易入口，有淡淡既梅味，加上準備既小小酒柸，連唔太飲得我都飲左半枝！ 最後梗係要試人氣甜品sorbet ,我地揀左最貴＄48既原隻迷你菠蘿sorbet ,菠蘿好迷你好得意，sorbet 充滿住香濃菠蘿味，食落好清新，而且唔太甜！佢地仲雪到好夠凍！下次有機會想試下原個香橙！ 成餐飯買單＄656，慳妹既我當然覺得肉痛，好彩係朋友請客，而且叫左咁多野食，又酒又甜品，算係好抵，其實仲有Ｄ串燒，炸物，餃子我好有興趣，唯有留番下次有機會再試！ 另外員工雖然未到好熱情地步，但服務到位，收碟算快同有禮貌，走時仲有幾個主動講bye bye ，美中不足係上菜時擺放野食既技巧可以再改善！整體感覺良好，下次可以再推介比朋友同事！",2
"好姊妹生日, 難得可以準時放工, 就相約她吃她最愛的日本菜。每次經過黃大仙中心<和氣食堂>總是人山人海, 今次特別6點多便前來進餐, 等左一會便可入座了。 兩個人被安排坐四人座位, 坐得舒適, 胃口也特別好。 我地叫左以下食物 三文魚5味-朋友最愛食三文魚, 當然要試下有邊5味, 原來係有一件原味,兩件炙燒(鹽, 芝士) 同兩件fusion三文魚分別加了海膽和牛油果,牛油果加三文魚口感豐富, 軟滑細膩, 我朋友就愛炙燒配上咖哩味新穎特別 3點刺身盛C-繼續有肥美新鮮厚切的三文魚3件,仲有鮮甜帆立貝和兩隻珍寶赤蝦-讚, 最驚喜係北海丼, 本身$128無諗過份量好多同好足,海膽鮮甜唔腥,拖羅新鮮, 魚子係甜的 網燒美國牛扒-牛味濃, 薄燒配香蔥蒜香好入味,配埋薯仔沙律收$88 都抵食 沖繩風沙律-沙律菜新鮮脆口,大大碟,開胃之選 雖然已經食到好飽, 但係呢到出名甜品我地點可以錯過,就簡簡單單叫左個-宇治抹茶阿法奇朵, 抹茶味好濃，質感軟滑,果然無令我地失望。 好滿意的一餐, 只係5百幾,質素完勝,值得推薦。",1
"我大學畢業時候第一份工實習時，同期仲有幾個女仔一齊返工。嗰陣時嘅我哋都係啱啱畢業，無任何社會經驗，有冇乜相熟嘅朋友係同一間公司，所以比較投契嘅就好自然就走埋一齊食飯，行街，呻下工作。冇幾耐我哋就組成四朵金花，出雙入對。 而家雖然我哋四個已經唔係同一間公司，但係嗰陣時嘅感情一直保存落嚟。我哋會定期相聚，雖然有時候未必一定齊人，但係都會私底下都會各自gathering。後來我哋各自識到男朋友，都會帶埋男朋友仔一齊出嚟飯局，但係唔知點解，我哋四個人，就算一晚另一半出嚟都總有其中一個男仔係冇辦法成行後來我哋將我哋呢一個奇怪嘅現象，叫做七小福聚會。 今日約飯局嘅原因係我地其中一個女友話發現咗一間食肆叫七福神和食亭，同我地七小福非常合緣，今晚又係七人飯聚！ 呢間餐廳好易搵，一出佐敦地鐵站轉左就到了！ 我哋開開心心咁上到餐廳，由於訂咗位嘅關係好快就被點樣安排坐低。 呢度環境唔錯，燈光柔和。呢度既菜式好似居酒屋一樣有好多好多款嘢食。好彩佢哋有醒目嘅料理長推介，令我哋可以係選擇嘅時候，直接選擇推介類別！ 咦，點菜係非常得意佢，好似放題咁係自己寫。但係又有D似中式點心咁樣，自己填數量。 由於我哋都係一班酒鬼，所以係決定食咩之前，先order啤酒先。呢度賣嘅有青島、麒麟、朝日等常規啤酒，我哋偏偏中意試新野，選擇比較冷門嘅德國啤酒，艾丁格麥啤酒，58蚊500ml ，麥味香濃，無苦澀味，係可以慢慢嘆嘅麥啤。推介！ 咁好啦，食物就由刺身、壽司食起啦！ 見到一個叫「七福神卷』($36/7件) 既壽司，唔理三七二十一，第一時間點左先！ 到咗先發覺有啲似加州卷，比較普通。如果知道係呢個樣，真係未必會order, 負責寧願留返個肚食其他野。 第一道壽司差點錯左，我地再接再厲，選擇一啲大家鍾意，又肯定知道係咩嘅款式，費事又中招。 我地點左玻璃蝦壽司($14/2)、鱆紅魚壽司($48/4件)、劍魚腩壽司($112/8件)、油甘魚壽司($56/4件)。 老實講呢度嘅壽司真係非常抵食，而且並沒有將貨就價，壽司上枱時嘅氣勢非凡，我哋七個人，係五分鐘之內已經秒殺了！ 搶左两隻之中既其中一隻玻璃蝦，但鮮味一般，我反而中意劍魚腩嘅口感，既爽脆又有魚腩獨特嘅魚脂，好美味。 掃完第一盤壽司，我哋將要求升級，見到張相嘅三文魚腩又大又鮮味，叫咗一盤三文魚腩(特長)壽司($22件).   呢個三文魚特長壽司，大家千祈唔好錯過。店家用了大塊既三文魚腩，蓋過壽司飯。魚腩既長度係飯嘅兩倍！ 而且食得出三文魚既魚油之香，肉質之滑，口感之軟，這不只特長，應該叫「極上」才完整！ 食咗咁好嘅壽司已經翻唔到轉頭，唯有再選擇高一級別既壽司了，我選擇左牡丹蝦壽司，有啲對蝦敏感嘅朋友就選擇咗海膽壽司。 呢個牡丹蝦係刺身級嘅質素，亦都係非常抵食，才38蚊一件！  牡丹蝦身肥美，肉質厚，咬落去爽口無比。真係估唔到咁嘅價錢，店家會有咁美味同新鮮嘅牡丹蝦壽司，壽司仲附上牡丹蝦頭，吸啜牡丹蝦頭裏面嘅蝦膏，食得出係新鮮貨。好滿足。  朋友食嘅海膽壽司，用料都係非常豐富。但係我掛住食自己嗰牡丹蝦壽司，冇影低到海膽壽司添 食咗一輪壽司，冇咁肚餓。所以我哋轉食前菜小食，同飲啤酒傾計。 呢個和風珍味拼盤($48)，有螺肉、八爪魚同中華沙律。 呢個拼盤嘅份量，一上枱嘅時候，真係嚇咗我一跳，因為每款珍味都有成碗飯咁多嘅份量。足夠我哋七個人食了！又一個滿足。 除咗叫和風珍味拼盤之外，我哋仲叫咗鐵板牛柳粒粒燒 ($55) 送酒。 呢個又係必食之選，牛柳含豐富肉汁，牛柳嘅肉質非常柔軟，牛肉同脂肪分布均衡，用鐵板上，冇過熟嘅現象，烹飪嘅時間掌握得非常好，中間係薯蓉，熱辣辣，正好緩和食太多生冷壽司嘅腸胃。 最後我哋女仔都已經食飽啦, 但係男神們仲未夠喉，所以叫咗風味燒羊扒配天使麵 ($88)填肚。 雖然我未冇食到，但係男神們都覺得呢一個雖然唔係日式嘅菜式，但係都做得唔錯，尤其是係個羊扒。 呢間七福神嘅食物質素唔錯，而且價錢非常相宜。食咗三個鐘，每人都係二百零蚊。 可以隨便叫、隨便食，又唔駛就住荷包既感覺真爽！",2
